Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
@FoxNews,0.4215,Wed Jul 11 18:37:01 +0000 2018,0.0,0.859,0.141,Rescued soccer players are recovering in the hospital after more than two weeks in a cave in Thailand;… https://t.co/kRJwcihTEB,75
@FoxNews,0.0,Wed Jul 11 18:29:29 +0000 2018,0.0,1.0,0.0,".@mschlapp on Brett Kavanaugh: ""He wants to represent the words of the Constitution and interpret them appropriatel… https://t.co/HVW34HMgok",76
@FoxNews,-0.4404,Wed Jul 11 18:25:16 +0000 2018,0.139,0.861,0.0,GOP candidate Katie Arrington back to campaign trail after car wreck: 'You just can’t break me' (via @brookefoxnews) https://t.co/9pLCYQvrkc,77
@FoxNews,0.0,Wed Jul 11 18:19:56 +0000 2018,0.0,1.0,0.0,"Papa John’s ex-CEO used racial slur on May conference call, report claims https://t.co/Ft0f4HYt3p",78
@FoxNews,0.0,Wed Jul 11 18:00:44 +0000 2018,0.0,1.0,0.0,Former ICE Director: Dems Pushing to Abolish ICE Are Misinforming Americans https://t.co/n7qBCz5oV9,79
@FoxNews,0.0,Wed Jul 11 17:42:40 +0000 2018,0.0,1.0,0.0,.@POTUS takes part in “family photo” with NATO leaders https://t.co/mCnTA2MEpo,80
@FoxNews,0.296,Wed Jul 11 17:41:39 +0000 2018,0.0,0.872,0.128,"Paralyzed hockey player Jack Jablonski wiggles toes for first time in 7 years, shares 'shocking' video https://t.co/zip0IjmTpw",81
@FoxNews,0.3182,Wed Jul 11 16:54:34 +0000 2018,0.0,0.859,0.141,Tom Homan: “ICE protects your communities and we’re going to do it without apology.” https://t.co/T3WPfR8LHx,82
@FoxNews,0.0,Wed Jul 11 16:47:41 +0000 2018,0.0,1.0,0.0,Border Protection says NYC mayor de Blasio crossed border illegally https://t.co/C2BIvoPSiG,83
@FoxNews,0.3947,Wed Jul 11 16:40:27 +0000 2018,0.0,0.857,0.143,Tom Homan: “No president has done more for border security and law enforcement than President Trump.” https://t.co/j76kDcm5YP,84
@FoxNews,-0.7964,Wed Jul 11 16:25:45 +0000 2018,0.47,0.53,0.0,"North Dakota tornado kills newborn, destroys over 100 structures https://t.co/qRPkn3PDrv",85
@FoxNews,0.0,Wed Jul 11 16:17:46 +0000 2018,0.0,1.0,0.0,A mini horse was found on a Japanese rooftop three days after disappearing https://t.co/60IMNchGmC,86
@FoxNews,0.3338,Wed Jul 11 16:08:34 +0000 2018,0.0,0.771,0.229,".@marykissel: ""NATO is a very, very important alliance."" @AmericaNewsroom https://t.co/zg15QwnIwb",87
@FoxNews,0.0,Wed Jul 11 16:05:33 +0000 2018,0.0,1.0,0.0,RT @FoxBusiness: .@sendavidperdue spoke to Fox Business about @POTUS' preparation of an additional $200B in tariffs on Chinese goods. https…,88
@FoxNews,0.0,Wed Jul 11 16:05:08 +0000 2018,0.0,1.0,0.0,RT @FoxBusiness: Chinese agricultural tariffs will be ‘catastrophic’ to farmers: @ChuckGrassley https://t.co/VoCaZVtSw5,89
@FoxNews,0.0,Wed Jul 11 16:02:55 +0000 2018,0.0,1.0,0.0,"Instagram model, 19, bitten by shark while taking photos in Bahamas https://t.co/65nP8ME2Ji",90
@FoxNews,0.5256,Wed Jul 11 15:51:57 +0000 2018,0.0,0.816,0.184,"Schumer: 'Trump Should Not Meet With Putin Alone,' Is More Loyal to Russia Than NATO https://t.co/5sAQpJZEvD",91
@FoxNews,0.3182,Wed Jul 11 15:44:55 +0000 2018,0.0,0.897,0.103,Mary Kissel: “I think it’s refreshing to hear a U.S. president actually tell the truth about what’s going on in NAT… https://t.co/Fer5fbAnTv,92
@FoxNews,-0.34,Wed Jul 11 15:37:13 +0000 2018,0.112,0.888,0.0,Photo of the Day: Part of a rainbow was seen as authorities worked to extinguish a junkyard fire in the Kensington… https://t.co/WikzEaMi1w,93
@FoxNews,0.0,Wed Jul 11 15:35:07 +0000 2018,0.0,1.0,0.0,TONIGHT: @TheStoryFNC with @marthamaccallum is LIVE in London ahead of @POTUS’ meeting with British Prime Minister… https://t.co/MN2xnBkCgN,94
@FoxNews,0.0,Wed Jul 11 15:28:31 +0000 2018,0.0,1.0,0.0,Incredible video shows 4-mile iceberg breaking in Greenland (via @christocarbone) https://t.co/Ga3wPp5MMP,95
@FoxNews,-0.836,Wed Jul 11 15:27:09 +0000 2018,0.361,0.639,0.0,"LeSean 'Shady' McCoy's ex-girlfriend alleges star running back was behind brutal home invasion, assault (via… https://t.co/mFIZT6HE6y",96
@FoxNews,0.5859,Wed Jul 11 15:22:29 +0000 2018,0.0,0.745,0.255,"Rep. Mac Thornberry: “When Europe buys energy from Russia, they help fund Russian military aggression.” https://t.co/EBpFBMTUpD",97
@FoxNews,0.608,Wed Jul 11 15:12:19 +0000 2018,0.0,0.763,0.237,"OPINION: Thai cave rescue: Don't forget man who made ultimate sacrifice so that boys, coach could live https://t.co/aDrjFDLOwW",98
@FoxNews,0.3612,Wed Jul 11 15:03:05 +0000 2018,0.063,0.794,0.143,.@IvankaTrump: Paid family leave is an investment in America's families -- It deserves bipartisan support (via… https://t.co/qVkammJLdx,99
@FoxNews,0.0,Wed Jul 11 14:55:53 +0000 2018,0.0,1.0,0.0,.@POTUS meets with French President @EmmanuelMacron https://t.co/6uaNsZYanW,100
@nytimes,-0.4215,Thu Jul 12 01:17:05 +0000 2018,0.135,0.865,0.0,RT @sangerkatz: The Trump administration is taking actions to weaken Obamacare markets. Let us count the ways. https://t.co/9Ac3zVmYsN @hae…,1
@nytimes,0.0,Thu Jul 12 01:02:02 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ascuHFaUll,2
@nytimes,-0.7717,Thu Jul 12 00:47:06 +0000 2018,0.233,0.767,0.0,New York is one of the worst places to be in need of a kidney transplant. It has the lowest rate of organ donation… https://t.co/G7EeCpyRqT,3
@nytimes,-0.4389,Thu Jul 12 00:32:06 +0000 2018,0.132,0.868,0.0,"Scenes from a reunion: “Mi amor!” Celia Del Carmen Delgado cried as she first saw her 3-year-old, Adela, after more… https://t.co/Gp8z9xzCf9",4
@nytimes,0.3182,Thu Jul 12 00:17:05 +0000 2018,0.0,0.897,0.103,RT @dealbook: The founder of Papa John’s pizza apologized on Wednesday for using a racial slur to describe black people during a conference…,5
@nytimes,-0.765,Thu Jul 12 00:02:05 +0000 2018,0.28,0.72,0.0,"President Trump's trade war started with 18 products. The dispute now includes about 10,000. Our graphic explains h… https://t.co/BEXLPITZCt",6
@nytimes,0.0,Wed Jul 11 23:47:04 +0000 2018,0.0,1.0,0.0,"Countdown to retirement: a 5-year plan
https://t.co/z5kvBt2MHA",7
@nytimes,-0.5994,Wed Jul 11 23:32:07 +0000 2018,0.236,0.699,0.066,A conservative legal group seeks to expose science fraud. But it appears to be imploding amid allegations of financ… https://t.co/4v7DZKZJsq,8
@nytimes,0.9118,Wed Jul 11 23:17:02 +0000 2018,0.0,0.574,0.426,"RT @zinoman: I truly enjoyed writing this piece on Bobcat Goldthwait, a fascinating guy whose 80s standup is much better than you remember…",9
@nytimes,-0.3612,Wed Jul 11 23:02:04 +0000 2018,0.238,0.762,0.0,"The new toll of student debt in 3 charts
https://t.co/H2fgv6S0Ju",10
@nytimes,0.0,Wed Jul 11 22:47:04 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/JeNkl7FsN2,11
@nytimes,-0.296,Wed Jul 11 22:32:07 +0000 2018,0.179,0.691,0.13,It’s a breakthrough that could transform HIV and cancer care: Scientists found a way to edit genes that could drama… https://t.co/DcKby6sLKN,12
@nytimes,0.0,Wed Jul 11 22:17:04 +0000 2018,0.0,1.0,0.0,RT @readercenter: Several readers expressed concern with our use of the phrase “catch and release” in our immigration coverage. Our deputy…,13
@nytimes,0.4019,Wed Jul 11 22:02:09 +0000 2018,0.0,0.856,0.144,"Rod Rosenstein, the deputy attorney general, has asked federal prosecutors to help review the government documents… https://t.co/7HWZoFXshg",14
@nytimes,-0.6705,Wed Jul 11 21:47:03 +0000 2018,0.184,0.816,0.0,"Cpl. Joseph Maciel, who was killed by an Afghan soldier on Saturday, was assigned to a unit meant to provide securi… https://t.co/Hz6oJfw4H3",15
@nytimes,0.5574,Wed Jul 11 21:32:05 +0000 2018,0.0,0.581,0.419,"The power of positive people
https://t.co/3kkZfaewRR",16
@nytimes,0.0,Wed Jul 11 21:17:03 +0000 2018,0.0,1.0,0.0,First they took her husband’s passport and his laptop. Then they made him confess to being a spy. He is one of at l… https://t.co/jBAVVpPfk5,17
@nytimes,0.0,Wed Jul 11 21:01:03 +0000 2018,0.0,1.0,0.0,RT @bxchen: I used Apple’s Screen Time to limit a teenager’s iPhone use. It worked! https://t.co/WdJpU4EV6K,18
@nytimes,0.3612,Wed Jul 11 20:46:15 +0000 2018,0.0,0.872,0.128,"And just like that, Croatia is going to the World Cup final for the first time https://t.co/mRkvKY4YZf https://t.co/JXttVQg6Kw",19
@nytimes,0.0,Wed Jul 11 20:37:29 +0000 2018,0.0,1.0,0.0,Croatia scored in extra time to beat England and advance to the World Cup final for the first time. It will face Fr… https://t.co/N3qF9fOVph,20
@nytimes,-0.3182,Wed Jul 11 20:35:05 +0000 2018,0.193,0.717,0.09,"In May, Manhattanhenge was blocked by pesky clouds. This week, you might get another chance to see it. https://t.co/xGDFGZ7u7e",21
@nytimes,-0.3818,Wed Jul 11 20:24:08 +0000 2018,0.191,0.809,0.0,"Croatia: 2 
England: 1 
The Telemundo announcer is still screaming ""GOOOOOOOL""
Live updates: https://t.co/SCTD5G2l1J",22
@nytimes,0.0,Wed Jul 11 20:20:06 +0000 2018,0.0,1.0,0.0,RT @nytimesworld: Canadians told us exactly how they felt about the Trump administration's tariffs and slights against Prime Minister Trude…,23
@nytimes,0.128,Wed Jul 11 20:06:46 +0000 2018,0.148,0.671,0.181,RT @NYTmag: Letter of Recommendation: Refuse to clean your bedroom. https://t.co/n1fdSqVbNM https://t.co/PQ7KicjnZh,24
@nytimes,0.0,Wed Jul 11 19:50:06 +0000 2018,0.0,1.0,0.0,Here's how soap went from a household staple to a status symbol https://t.co/mAQTLhrtpo,25
@nytimes,0.0,Wed Jul 11 19:40:05 +0000 2018,0.0,1.0,0.0,"RT @anniecorreal: This family from Guatemala was reunited today in New York. It was supposed to happen yesterday, the deadline for reunitin…",26
@nytimes,0.0,Wed Jul 11 19:39:06 +0000 2018,0.0,1.0,0.0,RT @anniecorreal: I’m with three families who were just reunited in New York. Each family includes a child younger than 5. This is Joshua.…,27
@nytimes,0.0,Wed Jul 11 19:26:35 +0000 2018,0.0,1.0,0.0,"""Goooooool!"" https://t.co/g1Y2stHhYb",28
@nytimes,0.7096,Wed Jul 11 19:19:01 +0000 2018,0.0,0.796,0.204,RT @margeincharge: My original hed was “Men are afraid women will laugh at them. Women are afraid The Handmaid’s Tale has run out of story.…,29
@nytimes,0.0,Wed Jul 11 19:09:05 +0000 2018,0.0,1.0,0.0,"A quick, flavorful weeknight dinner https://t.co/eUhdTuUsrI",30
@nytimes,0.5859,Wed Jul 11 19:01:56 +0000 2018,0.0,0.78,0.22,Twitter officials credit this New York Times investigation from January as helping persuade the company to take thi… https://t.co/0zL0m9efKN,31
@nytimes,-0.5358,Wed Jul 11 18:59:09 +0000 2018,0.168,0.832,0.0,"No, its not just you. Yes, World Cup players have been spitting out their drinks in dots and dashes in a kind of aq… https://t.co/U6DK4XhTxM",32
@nytimes,-0.1531,Wed Jul 11 18:49:05 +0000 2018,0.071,0.929,0.0,"RT @nytimesworld: The NATO summit is supposed to be a cellphone-free zone, but it's hard to keep President Trump away from Twitter https://…",33
@nytimes,0.0,Wed Jul 11 18:39:03 +0000 2018,0.0,1.0,0.0,“Why has Oakland not been more known for film? Because there has never been the necessary market support.” https://t.co/HUjwtAIqye,34
@nytimes,0.0,Wed Jul 11 18:29:53 +0000 2018,0.0,1.0,0.0,"Call it the World Cup ""d'oh"" https://t.co/wy9S5P0Cd2 https://t.co/jpYfhfkUpl",35
@nytimes,-0.4585,Wed Jul 11 18:29:03 +0000 2018,0.15,0.85,0.0,"Croatia has never won the World Cup. This is their 5th appearance in the tournament. https://t.co/f1gJaVQOMn

Engla… https://t.co/FSqESJyBGz",36
@nytimes,-0.8271,Wed Jul 11 18:19:05 +0000 2018,0.326,0.674,0.0,"""I must have said no 7 to 10 times."" On Tuesday, another woman came forward to accuse Russell Simmons of rape. https://t.co/Bc0JyyXyjn",37
@nytimes,-0.34,Wed Jul 11 18:09:03 +0000 2018,0.088,0.912,0.0,"RT @NYTMetro: Joseph Pfeifer was the first fire chief through the doors of the World Trade Center on 9/11. This week, he becomes the last o…",38
@nytimes,0.0,Wed Jul 11 17:59:03 +0000 2018,0.0,1.0,0.0,England and Croatia are both hungry for a trip to the World Cup final. Croatia has never made a final and England h… https://t.co/Tai8iYAHsf,39
@nytimes,0.5423,Wed Jul 11 17:49:06 +0000 2018,0.104,0.633,0.262,"England hasn’t had much to celebrate lately. So this World Cup has fans going well, nuts. https://t.co/a8xMinMSUE",40
@nytimes,0.2732,Wed Jul 11 17:39:04 +0000 2018,0.0,0.896,0.104,"When a Seattle company asked to lease some of their land for a solar energy project, a Washington couple jumped at… https://t.co/uvAnwtdWKT",41
@nytimes,0.6486,Wed Jul 11 17:29:05 +0000 2018,0.0,0.798,0.202,"""They took care of each other well in the cave,"" a public health official said of the 12 Thai soccer players and th… https://t.co/zfKKVZ3YbH",42
@nytimes,0.0258,Wed Jul 11 17:21:07 +0000 2018,0.108,0.779,0.113,"President Trump told NATO allies to raise their military spending commitment to 4% of GDP, after criticizing them f… https://t.co/yvnu7qdZ67",43
@nytimes,-0.3182,Wed Jul 11 17:19:06 +0000 2018,0.167,0.724,0.109,Croatian soccer is in a state of near-permanent chaos. They're about to play in the World Cup semifinals. https://t.co/go9sl3rh4R,44
@nytimes,-0.5574,Wed Jul 11 17:09:04 +0000 2018,0.146,0.854,0.0,"RT @christophclarey: Jana Novotna died far too young in November. But her last pupil, Barbora Krejcikova, is carrying the torch at Wimbledo…",45
@nytimes,0.0,Wed Jul 11 16:49:04 +0000 2018,0.0,1.0,0.0,"Apple's new parental controls worked on a teenager, but not so much on @bxchen, our tech columnist https://t.co/nrtp32SFs8",46
@nytimes,0.5574,Wed Jul 11 16:39:18 +0000 2018,0.0,0.87,0.13,RT @karenyourish: There have been only seven former Supreme Court clerks who went on to serve as justices; the current court has four of th…,47
@nytimes,-0.3612,Wed Jul 11 16:29:32 +0000 2018,0.122,0.878,0.0,Breaking News: Twitter plans to remove tens of millions of suspicious accounts from users' follower counts in a bid… https://t.co/Jfn8WSlyAQ,48
@nytimes,0.5859,Wed Jul 11 16:25:43 +0000 2018,0.0,0.769,0.231,"RT @nickconfessore: Twitter officials credit our @nytimes investigation from January, The Follower Factory, as helping persuade the company…",49
@nytimes,-0.5574,Wed Jul 11 16:25:38 +0000 2018,0.187,0.813,0.0,"RT @nickconfessore: The change will begin kicking in Thursday, cutting about 6 percent of all follows on the platform. Big fake follower pu…",50
@nytimes,-0.8519,Wed Jul 11 16:25:34 +0000 2018,0.341,0.659,0.0,"RT @nickconfessore: NEW w/@gabrieldance: In major step to combat fake followers and social media fraud, Twitter will begin stripping tens o…",51
@nytimes,0.0772,Wed Jul 11 16:17:03 +0000 2018,0.0,0.939,0.061,"RT @nytopinion: NATO is a force multiplier — proof, to anyone who challenges the Western order, that its members stand together. Why would…",52
@nytimes,-0.8658,Wed Jul 11 16:07:07 +0000 2018,0.469,0.531,0.0,A second suspect has been arrested in the killing of the 20-year-old rapper XXXTentacion https://t.co/EPKI5ioc2T,53
@nytimes,0.0,Wed Jul 11 15:57:04 +0000 2018,0.095,0.811,0.095,"Summer nights in the U.S. have warmed at nearly twice the rate of days, with overnight low temperatures increasing… https://t.co/5Sf5qE2xju",54
@nytimes,0.0,Wed Jul 11 15:47:18 +0000 2018,0.0,1.0,0.0,"Some children didn't recognize their mothers at the court-ordered reunions of migrant families, after being separat… https://t.co/QL6PNx964M",55
@nytimes,0.8225,Wed Jul 11 15:36:02 +0000 2018,0.0,0.65,0.35,Brett Kavanaugh’s nomination to the Supreme Court could help Republicans hold or expand control in the Senate — whi… https://t.co/5oDYTs8ESJ,56
@nytimes,0.5994,Wed Jul 11 15:26:04 +0000 2018,0.0,0.782,0.218,"RT @EnnisNYT: “Paris, Texas” is a beautiful movie. @RichSandomir with NYT obit for its cinematographer https://t.co/me9MLdZG8G",57
@nytimes,-0.765,Wed Jul 11 15:16:05 +0000 2018,0.28,0.72,0.0,"President Trump's trade war started with 18 products. The dispute now includes about 10,000. Our graphic explains h… https://t.co/s7s0agQnC9",58
@nytimes,0.3612,Wed Jul 11 15:06:04 +0000 2018,0.22,0.475,0.305,"Divided by angry politics, England is unified by one thing: A mad, joyous embrace of the national soccer team https://t.co/DiS7xhzD6h",59
@nytimes,0.0,Wed Jul 11 14:56:05 +0000 2018,0.0,1.0,0.0,RT @randyNYT: On the voluminous spitting at the World Cup we know you’ve been wondering about ...  https://t.co/oDlw7pRlLX,60
@nytimes,0.5574,Wed Jul 11 14:46:19 +0000 2018,0.0,0.847,0.153,"For some Democrats running for the House, Trump's Supreme Court pick is a key issue. For Senators in red states, it… https://t.co/WOQaw3nPvI",61
@nytimes,0.0,Wed Jul 11 14:30:34 +0000 2018,0.0,1.0,0.0,Sarah Palin says that she and one of her daughters were “duped” into apparently appearing on Sacha Baron Cohen’s ne… https://t.co/SAUurEQWoX,62
@nytimes,-0.3818,Wed Jul 11 14:18:21 +0000 2018,0.12,0.88,0.0,"RT @nytimesworld: President Trump's European trip highlights the ways he has upended American foreign policy, feuding with NATO allies and…",63
@nytimes,0.2144,Wed Jul 11 14:07:00 +0000 2018,0.0,0.922,0.078,"“They say we have support and protection in there, but the reality is different. I’m not the only one. Ask any tran… https://t.co/QHXsRvb14V",64
@nytimes,0.4215,Wed Jul 11 13:57:05 +0000 2018,0.0,0.858,0.142,"RT @AndrewKramerNYT: Like ""farm to table"" for food, ""mine to market"" for diamonds is an idea that consumers want to know the origin of what…",65
@nytimes,0.4779,Wed Jul 11 13:47:04 +0000 2018,0.0,0.853,0.147,Brett Kavanaugh’s record provides clues about the sort of justice he would be if the Senate confirms him https://t.co/TpWsYR10En,66
@nytimes,0.0,Wed Jul 11 13:39:37 +0000 2018,0.0,1.0,0.0,Sarah Palin Says She Was ‘Duped’ by Sacha Baron Cohen https://t.co/LVEWgvfpI1,67
@nytimes,0.0,Wed Jul 11 13:37:02 +0000 2018,0.0,1.0,0.0,"RT @christophclarey: At Serena Williams's request, her voluble coach Patrick Mouratoglou is not talking publicly about her at #Wimbledon: ""…",68
@nytimes,-0.8402,Wed Jul 11 13:17:02 +0000 2018,0.36,0.64,0.0,"Doctors worry that the boys who were trapped in a cave in Thailand could face longer-term problems, including psych… https://t.co/4xzkSQqp6L",69
@nytimes,0.0,Wed Jul 11 13:07:05 +0000 2018,0.0,1.0,0.0,"RT @SherylNYT: Would Brett Kavanaugh force Donald Trump to comply with a subpoena from Robert Mueller? Perhaps not, writes @adamliptak http…",70
@nytimes,-0.5994,Wed Jul 11 12:57:06 +0000 2018,0.245,0.755,0.0,"How President Trump’s trade war went from 18 products to 10,000 https://t.co/ppelErmm4n https://t.co/dPpkpI2ahL",71
@nytimes,0.0,Wed Jul 11 12:56:24 +0000 2018,0.0,1.0,0.0,"Soccer Players and Their Coach Are on the Mend, Thailand Says https://t.co/Py51b1ki42",72
@nytimes,0.7906,Wed Jul 11 12:47:06 +0000 2018,0.0,0.708,0.292,"""Everybody loves this story,"" Stephen Colbert said of the Thai cave rescue. ""Are you listening, Mr. President? Free… https://t.co/khCaRBM21d",73
@nytimes,-0.2732,Wed Jul 11 12:38:02 +0000 2018,0.174,0.826,0.0,Reuniting and Detaining Migrant Families Pose New Mental Health Risks https://t.co/cWvnmss2kB,74
@nytimes,-0.34,Wed Jul 11 12:37:05 +0000 2018,0.138,0.862,0.0,Brett Kavanaugh once made the case for impeaching a president. He now says that was a mistake. https://t.co/w8jgP7teqI,75
@nytimes,0.0,Wed Jul 11 12:27:05 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Q97e5S4L6L,76
@nytimes,-0.2263,Wed Jul 11 12:17:02 +0000 2018,0.087,0.913,0.0,"RT @NYTScience: From @NYTOpinion: Juice contains limited nutrients and tons of sugar. In fact, one 12-ounce glass of orange juice contains…",77
@nytimes,0.4404,Wed Jul 11 12:02:03 +0000 2018,0.094,0.694,0.212,Several of the boys saved from a Thai cave knew hardship as refugees in Myanmar. One multilingual boy played a crit… https://t.co/IRyt2h8Da8,78
@nytimes,0.0,Wed Jul 11 11:47:03 +0000 2018,0.0,1.0,0.0,Eat this by the bowl as is or toss it with cooked rice or beans for a more filling salad https://t.co/XJ6A0gP5Vs https://t.co/84rsuOS24l,79
@nytimes,-0.4404,Wed Jul 11 11:32:03 +0000 2018,0.153,0.847,0.0,"Racing against time, the surgeon injected a billion mitochondria into the baby's damaged heart muscle. Within 2 day… https://t.co/alDczgC68z",80
@nytimes,0.5574,Wed Jul 11 11:17:03 +0000 2018,0.0,0.783,0.217,"From @NYTGraphics: Brett Kavanaugh followed the narrow, elite path of Supreme Court justices https://t.co/qLFc1zCEVJ",81
@nytimes,-0.6705,Wed Jul 11 11:13:58 +0000 2018,0.224,0.776,0.0,RT @nytimesworld: President Trump kicked off his NATO meetings on a contentious note. He called allies “delinquent” for failing to spend en…,82
@nytimes,-0.4215,Wed Jul 11 11:05:56 +0000 2018,0.219,0.781,0.0,"As Vote Nears, Cambodia’s Leader Has Opponents, but No Competition https://t.co/A7ipRaY5oz",83
@nytimes,0.0,Wed Jul 11 11:02:01 +0000 2018,0.0,1.0,0.0,How to watch the World Cup semifinals https://t.co/gEWBLyEM8L,84
@nytimes,0.5719,Wed Jul 11 10:32:03 +0000 2018,0.0,0.81,0.19,RT @nytimesworld: Enthusiasm for England’s national soccer team is reaching fever pitch as it prepares to face Croatia on Wednesday in its…,85
@nytimes,0.0,Wed Jul 11 10:29:17 +0000 2018,0.0,1.0,0.0,Fox Raises Its Bid in Sky Takeover Effort https://t.co/CjCzls4SpT,86
@nytimes,-0.4019,Wed Jul 11 10:27:04 +0000 2018,0.278,0.722,0.0,"In Pakistan, Nawaz Sharif Fights for Survival https://t.co/iGEoSPPzXg",87
@nytimes,0.7096,Wed Jul 11 10:24:32 +0000 2018,0.0,0.629,0.371,On Beauty: How to Look Well Rested (Even When You’re Not) https://t.co/mib0mvOOjI,88
@nytimes,0.5267,Wed Jul 11 10:19:48 +0000 2018,0.0,0.694,0.306,A Diamond Giant Plays Up Its Russian Ties to Appeal to Americans https://t.co/VItUirSfbQ,89
@nytimes,0.0,Wed Jul 11 10:14:59 +0000 2018,0.0,1.0,0.0,Fox Raises Its Bid in Sky Takeover Effort https://t.co/n9LuIgYocB,90
@nytimes,0.5719,Wed Jul 11 10:12:40 +0000 2018,0.0,0.778,0.222,"Nonfiction: The Urbane Bookworm: Robert Gottlieb’s Essays Celebrate Literature, Film Classics and Dance https://t.co/PQ55BfgzS9",91
@nytimes,0.0,Wed Jul 11 10:02:04 +0000 2018,0.0,1.0,0.0,The Trump administration said it was suspending a program that pays billions to insurers to stabilize insurance mar… https://t.co/2MeRIArBgP,92
@nytimes,0.0,Wed Jul 11 09:32:04 +0000 2018,0.0,1.0,0.0,RT @paulkrugman: Why Theresa May is trying to achieve a soft Brexit that's hardly Brexit at all https://t.co/JHt1bveFcv,93
@nytimes,0.0,Wed Jul 11 09:11:02 +0000 2018,0.0,1.0,0.0,A Survival Guide for the Fourth Trimester https://t.co/jefc7cf3YD,94
@nytimes,0.0,Wed Jul 11 09:04:41 +0000 2018,0.0,1.0,0.0,"With Prime Day coming up, here's how our colleagues at @wirecutter, a New York Times company, are picking the best… https://t.co/ITrX10agd1",95
@nytimes,-0.5423,Wed Jul 11 08:46:49 +0000 2018,0.2,0.8,0.0,Feature: Her Husband Was a Princeton Graduate Student. Then He Was Taken Prisoner in Iran. https://t.co/9hGbWLOAS1,96
@nytimes,-0.1263,Wed Jul 11 08:33:04 +0000 2018,0.113,0.795,0.092,RT @nytimesworld: The prospect that President Trump will acknowledge the annexation of Crimea is deeply worrying for other nations with lar…,97
@nytimes,0.6249,Wed Jul 11 08:06:41 +0000 2018,0.0,0.709,0.291,10 great last-minute summer getaways you can book in July https://t.co/fheSNhHvLx,98
@nytimes,0.2235,Wed Jul 11 07:48:39 +0000 2018,0.0,0.918,0.082,"In China, Big Brother is watching, and not hiding it. Cameras and facial recognition are being used to track, and s… https://t.co/2OzrwQYYcu",99
@nytimes,0.128,Wed Jul 11 07:32:02 +0000 2018,0.106,0.766,0.128,"The law, introduced under British rule, is argued to be at odds with both precolonial India's acceptance of homosex… https://t.co/IDAQKhsxib",100
